id,finished,age,female,region,raceeth,smartphone,nodipdeg,hsged,somcol,aadeg,bach,ma,docprof,socloc,major,parented,empstat,occ,income,percclass,asian,black,hisp,white,multirace,otherrace,lower,working,middle,high,taste1,similarity,siminf,taste2,alterjob,altered,alterclass,altertaste,control,alterlike,surprise,classicaltaste,operataste,jazztaste,bwaysttaste,moodeztaste,bbandtaste,croldtaste,countrytaste,bluegtaste,folktaste,hymgostaste,latspsaltaste,raphiphoptaste,blurbtaste,reggaetaste,toppoptaste,controcktaste,indalttaste,danclubtaste,hvymtltaste,classicallis,operalis,jazzlis,bwaystlis,moodezlis,bbandlis,croldlis,countrylis,blueglis,folklis,hymgoslis,latspsallis,raphiphoplis,blurblis,reggaelis,toppoplis,controcklis,indaltlis,danclublis,hvymtllis,nonelis,favgen,classicalfemale,classicalmale,classicalwhite,classicalblack,classicalhisp,classicalasian,classicalgrad,classicalnocol,classicalyoung,classicalmidage,classicalold,classicallc,classicalwc,classicalmc,classicaluc,classicalnone,operafemale,operamale,operawhite,operablack,operahisp,operaasian,operagrad,operanocol,operayoung,operamidage,operaold,operalc,operawc,operamc,operauc,operanone,jazzfemale,jazzmale,jazzwhite,jazzblack,jazzhisp,jazzasian,jazzgrad,jazznocol,jazzyoung,jazzmidage,jazzold,jazzlc,jazzwc,jazzmc,jazzuc,jazznone,bwaystfemale,bwaystmale,bwaystwhite,bwaystblack,bwaysthisp,bwaystasian,bwaystgrad,bwaystnocol,bwaystyoung,bwaystmidage,bwaystold,bwaystlc,bwaystwc,bwaystmc,bwaystuc,bwaystnone,moodezfemale,moodezmale,moodezwhite,moodezblack,moodezhisp,moodezasian,moodezgrad,moodeznocol,moodezyoung,moodezmidage,moodezold,moodezlc,moodezwc,moodezmc,moodezuc,moodeznone,bbandfemale,bbandmale,bbandwhite,bbandblack,bbandhisp,bbandasian,bbandgrad,bbandnocol,bbandyoung,bbandmidage,bbandold,bbandlc,bbandwc,bbandmc,bbanduc,bbandnone,croldfemale,croldmale,croldwhite,croldblack,croldhisp,croldasian,croldgrad,croldnocol,croldyoung,croldmidage,croldold,croldlc,croldwc,croldmc,crolduc,croldnone,countryfemale,countrymale,countrywhite,countryblack,countryhisp,countryasian,countrygrad,countrynocol,countryyoung,countrymidage,countryold,countrylc,countrywc,countrymc,countryuc,countrynone,bluegfemale,bluegmale,bluegwhite,bluegblack,blueghisp,bluegasian,blueggrad,bluegnocol,bluegyoung,bluegmidage,bluegold,blueglc,bluegwc,bluegmc,blueguc,bluegnone,folkfemale,folkmale,folkwhite,folkblack,folkhisp,folkasian,folkgrad,folknocol,folkyoung,folkmidage,folkold,folklc,folkwc,folkmc,folkuc,folknone,hymgosfemale,hymgosmale,hymgoswhite,hymgosblack,hymgoshisp,hymgosasian,hymgosgrad,hymgosnocol,hymgosyoung,hymgosmidage,hymgosold,hymgoslc,hymgoswc,hymgosmc,hymgosuc,hymgosnone,latspsalfemale,latspsalmale,latspsalwhite,latspsalblack,latspsalhisp,latspsalasian,latspsalgrad,latspsalnocol,latspsalyoung,latspsalmidage,latspsalold,latspsallc,latspsalwc,latspsalmc,latspsaluc,latspsalnone,raphiphopfemale,raphiphopmale,raphiphopwhite,raphiphopblack,raphiphophisp,raphiphopasian,raphiphopgrad,raphiphopnocol,raphiphopyoung,raphiphopmidage,raphiphopold,raphiphoplc,raphiphopwc,raphiphopmc,raphiphopuc,raphiphopnone,blurbfemale,blurbmale,blurbwhite,blurbblack,blurbhisp,blurbasian,blurbgrad,blurbnocol,blurbyoung,blurbmidage,blurbold,blurblc,blurbwc,blurbmc,blurbuc,blurbnone,reggaefemale,reggaemale,reggaewhite,reggaeblack,reggaehisp,reggaeasian,reggaegrad,reggaenocol,reggaeyoung,reggaemidage,reggaeold,reggaelc,reggaewc,reggaemc,reggaeuc,reggaenone,toppopfemale,toppopmale,toppopwhite,toppopblack,toppophisp,toppopasian,toppopgrad,toppopnocol,toppopyoung,toppopmidage,toppopold,toppoplc,toppopwc,toppopmc,toppopuc,toppopnone,controckfemale,controckmale,controckwhite,controckblack,controckhisp,controckasian,controckgrad,controcknocol,controckyoung,controckmidage,controckold,controcklc,controckwc,controckmc,controckuc,controcknone,indaltfemale,indaltmale,indaltwhite,indaltblack,indalthisp,indaltasian,indaltgrad,indaltnocol,indaltyoung,indaltmidage,indaltold,indaltlc,indaltwc,indaltmc,indaltuc,indaltnone,danclubfemale,danclubmale,danclubwhite,danclubblack,danclubhisp,danclubasian,danclubgrad,danclubnocol,danclubyoung,danclubmidage,danclubold,danclublc,danclubwc,danclubmc,danclubuc,danclubnone,hvymtlfemale,hvymtlmale,hvymtlwhite,hvymtlblack,hvymtlhisp,hvymtlasian,hvymtlgrad,hvymtlnocol,hvymtlyoung,hvymtlmidage,hvymtlold,hvymtllc,hvymtlwc,hvymtlmc,hvymtluc,hvymtlnone
11,some missing data,55 - 59,female,Pacific West,White,no,yes,no,no,no,no,no,no,LCC,only attended a few courses in creative writing,parent no college,"not working, homemaker",transportation and material moving,"$20,000 - $29,999",middle class,0,0,0,White,0,0,0,0,middle,0,I like it just a little,not very similar,education and occupation,NA,NA,NA,CS alters,LIKE,experimental group,alters like,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99
12,some missing data,80+,male,Pacific West,White,no,no,no,no,no,yes,no,no,CS,Liberal Arts,parent no college,"not working, retired","entertainment, sports, and media","<$10,000",middle class,0,0,0,White,0,0,0,0,middle,0,I like it just a little,not very similar,education and occupation,NA,NA,NA,ES alters,DISLIKE,experimental group,alters dislike,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99
13,some missing data,70 - 74,female,Eastern Midwest,White,no,no,yes,yes,no,no,no,no,LCC,medical technology,parent no college,"not working, retired",healthcare practitioner,"$80,000 - $89,999",upper class,0,0,0,White,0,0,0,0,0,high,I like it just a little,NA,NA,NA,NA,NA,0,CONTROL,Control group 1 (no reference group),NA,NA,like,neither like nor dislike,like,like,like,like,like,like,like,like,like,like,neither like nor dislike,like,like,like,like,neither like nor dislike,like,dislike,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jazz,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99
14,some missing data,65 - 69,male,Middle Atlantic,White,no,no,no,no,no,no,yes,no,ES,Marketing,parent college,"not working, retired",business and financial,"$150,000 - $159,999",middle class,0,0,0,White,0,0,0,0,middle,0,I like it just a little,NA,NA,NA,NA,NA,0,CONTROL,Control group 1 (no reference group),NA,NA,dislike,dislike,like,like,like,like,like,like,like,like,like,neither like nor dislike,dislike,like,neither like nor dislike,neither like nor dislike,neither like nor dislike,neither like nor dislike,neither like nor dislike,dislike,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,Classic rock/Oldies,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99
15,some missing data,80+,male,Pacific West,White,no,no,yes,no,no,yes,no,no,CS,Biology,parent no college,"not working, retired",other,"$50,000 - $59,999",working class,0,0,0,White,0,0,0,working,0,0,I neither like it nor dislike it,not at all similar,NA,NA,NA,NA,0,DISLIKE,"Control group 2 (no occ/ed, gives taste)",alters dislike,NA,I am not familiar with this type of music,I am not familiar with this type of music,I am not familiar with this type of music,I am not familiar with this type of music,I am not familiar with this type of music,I am not familiar with this type of music,I am not familiar with this type of music,like,like,like,like,I am not familiar with this type of music,I am not familiar with this type of music,I am not familiar with this type of music,I am not familiar with this type of music,I am not familiar with this type of music,I am not familiar with this type of music,I am not familiar with this type of music,I am not familiar with this type of music,I am not familiar with this type of music,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,some missing data,45 - 49,female,Middle Atlantic,White,no,no,yes,no,no,no,no,no,LCC,none,parent no college,"not working, disabled","farming, fishing, and forestry","$10,000 - $19,999",working class,0,0,0,White,0,0,0,working,0,0,NA,not at all similar,comination of both,NA,NA,NA,LCC alters,DISLIKE,experimental group,alters dislike,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,99
17,complete record,35 - 39,male,West South,Black,no,no,yes,no,no,no,no,no,LCC,none,parent no college,"working, part time or full time, paid employee",art and design,"<$10,000",upper class,0,Black,0,0,0,0,0,0,0,high,I like it very much,NA,NA,I like it very much,NA,NA,0,CONTROL,Control group 1 (no reference group),NA,NA,like,like,like,like,like,like,like,like,like,like,like,like,dislike,like,like,like,like,like,like,like,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Jazz,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
18,complete record,50 - 59,male,Eastern Midwest,Black,no,no,no,no,no,yes,no,no,ES,electronics,parent no college,"working, part time or full time, paid employee",computer and matematical,"$90,000 - $99,999",working class,0,Black,0,0,0,0,0,working,0,0,I like it very much,somewhat similar,NA,I like it very much,NA,NA,0,LIKE,"Control group 2 (no occ/ed, gives taste)",alters like,NA,dislike,dislike,dislike,dislike,dislike,dislike,dislike,dislike,dislike,dislike,dislike,dislike,like,like,dislike,dislike,dislike,dislike,dislike,dislike,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic rock/Oldies,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
19,complete record,30 - 34,female,East South,Black,no,no,no,no,no,yes,no,no,ES,Social Work,parent no college,"working, part time or full time, paid employee",healthcare support,"$30,000 - $39,999",working class,0,Black,0,0,0,0,0,working,0,0,I like it very much,not very similar,education and occupation,I like it very much,restaurant,high school diploma,LCC alters,LIKE,experimental group,alters like,very suprising,like,neither like nor dislike,like,neither like nor dislike,like,neither like nor dislike,like,like,neither like nor dislike,dislike,neither like nor dislike,dislike,like,like,dislike,like,neither like nor dislike,dislike,like,dislike,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,Blues/R&B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0
20,complete record,45 - 49,male,East South,White,yes,no,yes,no,yes,no,no,no,LCC,science and business,parent college,"working, part time or full time, paid employee",other,"$250,000+",working class,0,0,0,White,0,0,0,working,0,0,I like it very much,very similar,opinion about the painting,I like it very much,college or university,high school diploma,ES alters,DISLIKE,experimental group,alters dislike,very suprising,like,like,like,like,like,like,like,like,like,like,like,like,like,like,like,like,like,like,like,like,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Heavy metal,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,complete record,35 - 39,female,Pacific West,Asian,no,no,no,no,no,yes,no,no,CS,engineering,parent college,"working, part time or full time, paid employee",engineering,"$60,000 - $69,999",working class,Asian,0,0,0,0,0,0,working,0,0,I like it very much,not very similar,comination of both,I like it,college or university,Bachelor's degree,ES alters,DISLIKE,experimental group,alters dislike,very suprising,like,like,like,like,like,like,like,like,like,like,like,like,like,like,like,like,like,like,like,like,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,Country,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
